url,category,date,headline,final_news
https://www.lahananews.com//Disclosure-while-taking-bribe-from-Saptari-service-recipient,अपराध,"लहनान्युज | पोहेलागा अष्टमी ११४१, माघ २३ शुक्रवाः",सप्तरीइ सेवाग्राहीनाप घुस कयाच्वम्ह छम्हेसित ज्वन,सेवाग्राहीनाप घुस कयाच्वंगु अवस्थाय् सप्तरीइ छम्ह लेखापढी व्यवसायीयात ज्वःगु दु। अख्तियार दुरुपयोग अनुसन्धान आयोग इटहरीया टोलीं लेखापढी व्यवसायी अरुणकुमार यादवयात थौं शुक्रवाः ज्वःगु दु । आयोगया कथं यादवं कञ्चनरुप नगरपालिकाया मालपोत कार्यालयय् सेवाग्राहीनाप १५ हजार घुस कयाच्वंगु अवस्थाय् वयात ज्वःगु खः। जग्गाया नक्सा मिले याना बिइ धका सेवाग्राही नाप घुस कया च्वंगु धका आयोगं वयात थप अनुसन्धान याना च्वनागु दु धका धाःगु दु ।
https://www.lahananews.com//%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%AF%E0%A5%8D%E0%A4%A4-%E0%A4%95%E0%A4%B0%E0%A4%A3%E0%A5%80-%E0%A4%B5-%E0%A4%AF%E0%A5%8C%E0%A4%A8-%E0%A4%A6%E0%A5%81%E0%A4%B5%E0%A5%8D%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%B5%E0%A4%B9%E0%A4%BE%E0%A4%B0-%E0%A4%AF%E0%A4%BE%E0%A4%87%E0%A4%97%E0%A5%81-%E0%A4%85%E0%A4%AA%E0%A5%8D%E0%A4%B5%E0%A4%83%E0%A4%B2,अपराध,"लहानान्युज | कछलागा सप्टमी ११४१, जेठ १९ बुधबाः",मस्तय्त करणी व यौन दुव्र्यवहार याइगु अप्वःल,"न्यादँ दुम्ह मचायात जबरजस्ती करणी याःगु द्वपनय् गोदावरी नगरपालिकां छम्हेसितं प्रहरीं ज्वंगु दु । ज्वम्ह गोदावरी ३ मोतिचौरय् च्वनिम्ह सप्तरी सोम्भुनाथ नगरपालिका२ छेँ जुम्ह २०दँ दुम्ह राम आशिस सदा खः । वयात मंगलबाः न्हिनय् ज्वंगु महानगरीय प्हरी परिसर यलः न्ह्यथंगु दु । गोदावरी३ य् दयेकाच्वंगु होटलय् सदां आइतबाः सनिलय् उम्ह मचायात जबरजस्ती करणी याःगु प्रहरीं न्ह्यथंगु दु। अथेहे ९दँया मिसा मचायात करणी याःगु द्वपनय् सुनसरी इटहरी उपमहानगरपालिका३ सुनौलो त्वाःया ६७दँया भविराज दमाईयात मंगलबा न्हिनय् प्रहरी ज्वंगु दु । भविराजं उम्ह मिसामचायात करणी याःगु धाःगु खबर थ्यनेवं इलाका प्रहरी ज्याकू इटहरीया प्रहरीं ज्वंगु खः । अथेहे थःहे १४दँया म्ह्यायात यौन दुव्र्यवहार याःगु द्वपनय् येँ महानगरपालिका १५ डल्लुइ च्वनिम्ह गोरखा छेँ या ३८दँया मनुयात मंगलबाः चान्ह्य प्रहरीं ज्वंगु दु । डर, त्रास धाकधम्की बिया यौन दुव्र्यवहार याःगु खबर थ्यनेवं महानगरीय प्रहरी वृत्त स्वयम्भूपाखे खटेजूपिं प्रहरीं ज्वंगु खः । अथेहे १३दँया मिसा मचायात यौन दुव्र्यवहार याःगु द्वपनय् सूर्य विनायक नगारपालिका७ या गुण्डु च्वनिम्ह ५०दँया हरिकृष्ण कोजुयात मंगलबाः चान्ह्य प्रहरी ज्वंगु दु ।"
https://www.lahananews.com//node/8009,अपराध,"लहानान्युज | कछलागा अष्टमी ११४१,जेष्ठ २० बिहीवाः",स्वास्थ्य सामग्री हाकू बजाःयापि ३७ म्हेसित प्रहरीं ज्वन,"कोरोनाया नामय् स्वास्थ्य सामग्रीलगायत मेमेगु अत्यावश्यक सामग्री हाकू बजाःयापि ३७ म्हेसित प्रहरीं ज्वंगु दु। कोरोना महामारीया लच्छि लिपा देयन्यकं प्रहरी न अक्सिजन सिलिन्डर, ह्यान्ड स्यानिटाइजर, अक्सिमिटर, मास्क, पञ्जा, रेम्डेसिभिर लगायतया स्वास्थ्य सामग्री हाकू बजाःयापि ३७ म्हेसित ज्वंगु खः। उगु इलय् ज्वपि ३७ म्ह मध्ये १२ म्ह अक्सिमिटर, च्याम्ह पीसीआर परीक्षणया नक्कली प्रतिवेदन दयकूपि, प्यम्ह ह्यान्ड स्यानिटाइजर, स्वम्ह अक्सिजन सिलिन्डर हाकू बजाःयापि व निम्ह रिमडेसिभिर अप्वो भाः कया बिक्री यापि खः। ज्वपिन्त सामाजिक अपराध ऐन, २०३२ अन्तर्गतया कसुरय् मुद्दा चले याइ धका प्रहरी प्रवक्ता नाप एसएसपी वसन्तबहादुर कुँवरं जानकारी बिगु दु।"
https://www.lahananews.com//%E0%A4%86%E0%A4%87%E0%A4%B8%E0%A5%8B%E0%A4%B2%E0%A5%87%E0%A4%B8%E0%A4%A8-%E0%A4%AD%E0%A4%B5%E0%A4%A8%E0%A4%82-%E0%A4%A4%E0%A4%BF%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A5%82%E0%A4%AF%E0%A4%BE-%E0%A4%AC%E0%A4%BF%E0%A4%B8%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%B5%E0%A4%A8%E0%A5%87%E0%A4%A4-%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%AC%E0%A4%B2%E0%A4%AF%E0%A5%87-%E0%A4%9B%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A4,अपराध,"कछलागा अष्टमी ११४१, जेठ २० विहीबाः",आइसोलेसन भवनं तिन्हूया बिस्यूवनेत स्वबलये छम्ह मन्त,सिन्धुपाल्चोकय् छम्ह कोरोना संक्रमित आइसोलेसन भवनंया भ्mयालं तिन्हुबलय् सीगु दु । बलेफि गाँपालिका वडा नं. ६ मांखाया ५३ दँया रत्नबहादुर तामाङया जुगल गाँपालिका च्वंगु रत्न राज्य माविया आइसोलेसन भवनया स्वंगूगु तला क्वब्वाबलय् सीगु खः। जुगल गाँपालिकां वंगु चान्ह्य् १ः१५ य् आइसोलेसन दूगु छेँया स्वंगूगु तलां क्वब्वाना घाइते जूम्हेसित वासःया नितिं यंकेगु वलय् लँय् हे मदुगु अस्पतालं न्ह्यथंगु दु । जुगलं जारी याःगुु विज्ञप्ति तामाङं आत्महत्याया प्रयास याःगु न्ह्यथंगु दु। तर वय्कया थःथितिपिन्सं धाःसा छेँ वय्त स्वःगु तर छेँ छ्वया महसेंलि तिन्हूया वयेगु भ्mवलय् मदूगु धाःगु दु। वय्कयात कोरोना संक्रमण जुसेंलि जेठ १७ गते उगु आइसोलेसनय् वासःया नितिं यंकूगु खः ।
https://www.lahananews.com//node/8029,अपराध,"लहानान्युज | कछलागा नवमी ११४१,जेष्ठ २१ शुक्रवाः",कञ्चनपुरय् लागु वासः नाप छम्हेसित प्रहरी ज्वन,"कञ्चनपुरय् लागु वासः नाप छम्हेसित ज्वंगु दु। भीमदत्त नगरपालिका–१८ सिद्धनाथ विज्ञान क्याम्पस न्ह्यने २७ दँ दुम्ह सुरेन्द्र चन्दया प्रहरीं ज्वंगु खः। जिल्ला प्रहरी कार्यालय, कञ्चनुपुरया प्रवक्ता प्रहरी नायब उपरीक्षक –डीएसपीं चन्द नाप ०.३६ ग्राम लागु वासः खैरो हिरोइन बरामद यानागु धका जानकारी बिगु खः।"
https://www.lahananews.com//node/8040,अपराध,"लहानान्युज | कछलागा नवमी ११४१,जेष्ठ २१ शुक्रवाः",उपचारय् लाप्रवाही जुगु धाःसे शिक्षकं स्वास्थ्यकर्मीयात हातपात यात,कोरोना संक्रमित जुम्ह थः जहानया उपचार यायेगु झ्वलय् लाप्रवाही जुगु धाःसे हुम्लाय् छम्ह शिक्षकं स्वास्थ्यकर्मीयात हातपात यागु दु। चंखेली गाउँपालिकाया स्वास्थ्य संयोजक कालीबहादुर बुढायात शिक्षक अमृत रोकाया न हातपात यागु धका हुम्लाया प्रहरी प्रमुख डीएसपी हेरम्ब शर्मा न जानकारी बिगु दु। शिक्षक रोकाया न स्वास्थ्यकर्मी बुढायात हातपात यासे म्हय् सेनिटाइजर ह्वलाबिया मिँ तयेगु कुुतः यागु धका जिल्ला स्वास्थ्य सेवा कार्यालय हुम्लाया प्रमुख प्रेमबहादुर सिंह न धागु दु। शिक्षक रोकाय न थौं सुथय् छेँय् वना स्वास्थ्यकर्मी बुढाया कोठाय् हे आक्रमण याः वंगु खः।
https://www.lahananews.com//node/8066,अपराध,"लहानान्युज | कछलागा एकादशी ११४१,जेष्ठ २३ आईतवाः",अज्ञात समूहया गोलीं वासः व्यवसायी घाइते,सिरहाय् अज्ञात समूह न गोली कयेका छम्ह वासः व्यवसायी घाइते यागु दु। मिर्चेया नगरपालिका वडा नम्बर ५ य् सिद्धी मेडिकल हलया सञ्चालक रामसागर साफीयात गोली कयकूगु खः। पसलय् च्वना च्वंगु अवस्थाय् शनिवाः चान्ह्य ८ः४५ बजेति वंपि अज्ञात समूह न करिब ४० दँ साफीयात निगु राउण्ड गोली कयकूगु धका प्रहरीं धागु खः। निगु राउण्ड गोली मध्ये साफीयात छगः ल्हातय् व मेगु तुतिइ लागु धका सिरहा प्रहरी प्रमुख एसपी हिराबहादुर पाण्डे न जानकारी बिगु खः। गोली लाना घाःपाः जुम्ह साफीया स्थानीय अस्पतालय् उपचार जुयाच्वंगु व घट्नाया विषय अन्य अनुसन्धान जुयाच्वंगु धका एसपी पाण्डें धागु दु।
https://www.lahananews.com//node/8069,अपराध,"लहानान्युज | कछलागा एकादशी ११४१,जेष्ठ २३ आईतवाः",लागु वासः नाप प्रहरी न्ह्यम्हेसित ज्वन,प्रहरीं लागु वासः नाप कैलाली व कञ्चनपुरय् न्ह्यम्हेसित ज्वंगु दु। कञ्चनपुरय् न्याम्ह व कैलालीइ निम्हेसित लागु वासः नाप ज्वनागु दु धका प्रहरीं धागु दु। जिल्ला प्रहरी कार्यालय कञ्चनपुरया प्रवक्ता प्रहरी नायब उपरीक्षक (डीएसपी) अमरबहादुर थापां विशेष सूचंया आधार ज्वनागु खः धका धागु दु। दोधाराचाँदनी नगरपालिका–१ पाखे भारतया उत्तराखण्ड राज्य जिल्ला चम्फावत ग्राम भजनपुरया २१ दँ दुम्ह अमन चन्दयात ११.८७ ग्राम खैरो हिरोइन नाप ज्वंगु खः। दोधाराचाँदनी नगरपालिका–६ या १८ दँ दुम्ह आदीप मगर व उगु हे थासय् १८ दँ दुम्ह सार्थक शर्मायात ६० मिलिग्राम खैरो हिरोइन नाप ज्वंगु खः। पुनर्वास नगरपालिका–६ ‘ङ’ गाउँया २३ दँ दुम्ह मनोज सुनार व कैलालीे गोदावरी नगरपालिका–४ च्वम्ह २३ दँ दुम्ह तेज विकयात न प्रहरी ज्वंगु खः। कैलाली प्रहरीं भजनी नगरपालिकापाखे लागू वासः नाप निम्हेसित प्रहरी ज्वंगु खः। जिल्ला प्रहरी कार्यालयया प्रवक्ता प्रहरी नायब उपरीक्षक प्रतीक बिष्टं ३० ग्राम खैरो हिरोइन नाप बर्दगोरिया गाउँपालिका १ या २५ दँ दुम्ह धिरेन्द्र बम व उगु हे थासय् च्वम्ह २४ दँ दुम्ह डबल भुलयात न ज्वनागु दु धका जानकारी बिगु खः।
https://www.lahananews.com//node/8071,अपराध,"लहानान्युज | कछलागा एकादशी ११४१,जेष्ठ २३ आईतवाः",सोह्रखुट्टेया डीएसपी कारबाही,महानगरीय प्रहरी वृत्त सोह्रखुट्टेया प्रहरी नायव उपरीक्षक (डीएसपी) दीपक खड्का कारबाही यागु दु। प्रहरी आचरण विपरीत ज्या यागु धासे महानगरीय प्रहरी कार्यालय रानीपोखरीं खड्कायात नसियद बिगु खः। डीएसपी थापायात आइतवाः हे काठमाडौं प्रहरी परिसर टेकुइ सालोगु धका महानगरीय प्रहरी कार्यालयं धाथस खः। काठमाडौं प्रहरी परिसरया प्रमुख एसएसपी अशोक सिहं न पनि डीएसपी खड्का कारबाही जुगु पुष्टि जुगु दु।
https://www.lahananews.com//%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%B0%E0%A5%8B%E0%A4%A1%E0%A4%AF%E0%A5%8D-%E0%A4%9C%E0%A5%82%E0%A4%AE%E0%A5%8D%E0%A4%B9%E0%A4%BF%E0%A4%A4%E0%A4%BE-%E0%A4%9A%E0%A5%8D%E0%A4%B5%E0%A4%AA%E0%A4%BF-%E0%A5%A7%E0%A5%AB-%E0%A4%AE%E0%A5%8D%E0%A4%B9%E0%A5%87%E0%A4%B8%E0%A4%BF%E0%A4%A4-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B9%E0%A4%B0%E0%A5%80-%E0%A4%9C%E0%A5%8D%E0%A4%B5%E0%A4%A8,अपराध,"लहानान्युज | कछलागा द्धादशी ११४१,जेष्ठ २४ सोमवाः",न्यूरोडय् जूम्हिता च्वपि १५ म्हेसित प्रहरी ज्वन,येँया न्यूरोडं १५ म्ह जुवाडेयात प्रहरीं ज्वंगु दु। महानगरीय प्रहरी वृत्त जनसेवां खटे जुगु टोलीें उमित जू म्हिता च्वंगु अवस्थायय् नियन्त्रण कागु खः। नियन्त्रणय् कायेगु झ्वलय् छम्ह झ्यालं तिन्हुया तुतिइ त्वधला घाइते जुगु दु । तधःगु धनराशिया कासा जुगु जानकारी वंगुलि जिमिगु टोली अपरेसनय् वंगु खः धका महानगरीय प्रहरी परिसर काठमाडौंया एसएसपी अशोक सिंहं धागु दु। प्रहरी टोली जू म्हिता च्वंगु अवस्थाय् थ्यंगु इलय् बिस्यू वनिइगु झ्वलय् छम्ह घाइते जुगु दु धका धागु  दु ।  म्हिता च्वंपिके १३ लाख रुपैयाँ नगद समेत बरामद जुगु धका प्रहरीं जानकारी बिगु दु। घटनाया थप अनुसन्धान जुयाच्वंगु प्रहरीं जानकारी बिगु दु।
https://www.lahananews.com//node/8109,अपराध,"लहानान्युज | कछलागा त्रयोदशी ११४१,जेष्ठ २५ मंगलवाः",नक्कली स्यानिटाइजर व कस्मेटिक सामान उत्पादन यापिन्त प्रहरी ज्वंन,"येँया सानो भ¥याङय् नक्कली उद्योग सञ्चालन याना स्यानिटाइजर व कस्मेटिक सामान उत्पादन यापिन्त प्रहरी ज्वंगु दु। उगु कम्पनीया व्यवस्थापक धादिङया नीलकण्ठ नगरपालिका–४ छेँ दुम्ह २४ दँ दुम्ह दीपक श्रेष्ठ यात नक्कली स्यानिटाइजर व कस्मेटिक सामान उत्पादन यागुलि ज्वनागु दु धका  महानगरीय प्रहरी परिसर काठमाडौं न धागु दु। अथेहे मेपि निम्ह बिस्यू वंगु दु। भारतय् च्वम्ह थानकोटय् च्वना च्वम्ह रोशन जैसवालं अवैध रूपं थीथी कम्पनीया नां व लोगो तया गुणस्तरहीन ह्यान्ड स्यानिटाइजर उत्पादन याना च्वंगु सूचं वगुलि खोजतलासया झ्वलय् न्यागु लिटर, ५०० व १०० मिलिलिटरया याना २०० कार्टुन स्यानिटाइजर बरामद यागु खः।"
https://www.lahananews.com//%E0%A4%AA%E0%A5%81%E0%A4%96%E0%A5%81%E0%A4%B2%E0%A5%80-%E0%A4%A1%E0%A5%81%E0%A4%A8%E0%A4%BE-%E0%A5%AB%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%AE%E0%A4%B8%E0%A5%8D%E0%A4%A4-%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A4,अपराध,"बछलाथ्वः पारु ११४१, जेठ २८ गते शुक्रबाः",पुखुली डुना ५म्ह मस्त मन्त,धनुषाया मुखियापट्टि मुसहरनीया गाँपालिकाया बहेडाडावेला व तुल्सीयाहीया दथुइच्वंगु पुखुरी डुना न्याम्ह मस्त सीगु जिल्ला प्रहरी ज्याकू धनुषाया प्रहरी उपरीक्षक प्रकाश रानाभाटं न्ह्यथंगु दु । पुखुली लाल कायेगु वलय् १०दँनिसें १३दँया न्याम्ह मस्त डुना सीगु प्रहरी उपरीक्षक रानाभाटं धयादिल । वय्कया कथं पुखुली न्याम्ह मस्तय्गु सीम्ह लिकासां नं निम्ह मेपिं मस्तय्गु मालेज्या जुयाच्वंगु धयादिल । उपिं निम्ह अनं छेँ वंगु वा पुखुली डुनाच्वंगु सीदुगु मदुनि ।
https://www.lahananews.com//%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A8-%E0%A4%A6%E0%A5%82%E0%A4%97%E0%A5%81-%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A4%95%E0%A4%AF%E0%A5%8D-%E0%A4%95%E0%A4%B0%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%9F%E0%A4%82-%E0%A4%A5%E0%A4%BF%E0%A4%89%E0%A4%AC%E0%A4%B2%E0%A5%87-%E0%A4%A8%E0%A4%BF%E0%A4%AE%E0%A5%8D%E0%A4%B9-%E0%A4%9A%E0%A4%BE%E0%A4%B2%E0%A4%95-%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A4,अपराध,"बछलाथ्वः पारु ११४१, जेठ २८ गते शुक्रबाः",क्रेन दूगु ट्रकय् करेन्टं थिउबले निम्ह चालक मन्त,सोलुखुम्बुइ करेन्टं ज्वना निम्ह सीगु दु । शुक्रबाः सुथय् सोलुदुधकुण्ड नगरपालिका वडा नं. ८या सेतोमानोय् ट्रकय करेन्ट लाना निम्ह सीगु दुसा निम्ह घाइते जूगु जिल्ला प्रहरी ज्याकू सोलुखुम्बुं न्ह्यथंगु दु। पोखरा वनाचवंगु ग१क ५१७३ नं. या ट्रकय् दूगु जेबिसी क्रेनं विद्युतया तार थिउबले करेन्टं ज्वंगु खः। उगु करेन्टं ट्रक चालक बाग्लुङ बडिगाड गाँपालिका वडा नम्बर ५ या २६दँया भुमिराज मरासैनी व जेसिबीया चालक २३दँया राम परियार घटनास्थलय् हे सीगु खः। घटना जूगु सूचं वसेंलि जिल्ला प्रहरी ज्याकू सोलुपाखें प्रहरी नायव उपरीक्षक कवित कटवाया कमाण्डय् टोली घटनास्थलय् थ्यंगु खः । उगु टोलीं घाइते जूपिन्त जिल्ला अस्पताल फाप्लु थ्यंकूगु दु। राम परियाया तिरि लीला परियार व सहचालक वसन्त पौडेल घाइते जूगु खः । वय्कपिन्त उद्धार याना अस्पताल थ्यंकागु व उमिगु अवस्था खतरामुक्त जूगु डिएसपी कट्वालं धयादिल।
